Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Product_ID,Product_Name,Category,Quantity,Unit_Price,Sales_Amount,Discount,Profit,Payment_Method
ORD03813,5/13/2025,CUST0034,Anjali Shah,Male,56,Chennai,PROD018,Nescafe Coffee,Beverages,2,182.48,364.96,0.1,71.15,UPI
ORD03814,8/31/2025,CUST0247,Isha Khan,Male,43,Mumbai,PROD009,Aashirvaad Atta,Groceries,5,258.57,1292.85,0,294.99,Cash
ORD03815,6/19/2025,CUST0035,Riya Sharma,Male,41,Hyderabad,PROD001,Parle-G Biscuits,Snacks,7,29.28,204.96,0.1,43.86,Net Banking
ORD03816,5/11/2025,CUST0344,Meera Verma,Female,27,Delhi,PROD004,Lay's Chips,Snacks,5,37.51,187.55,0.15,38.63,Debit Card
ORD03817,2/13/2025,CUST0628,Kavya Verma,Female,58,Jaipur,PROD013,Britannia Bread,Dairy,7,46.64,326.48,0.05,32.1,Cash
ORD03818,1/4/2025,CUST0863,Vikram Das,Female,18,Chennai,PROD012,Dettol Handwash,Personal Care,7,106.65,746.55,0.05,77.06,UPI
ORD03819,6/6/2025,CUST0115,Isha Iyer,Female,46,Lucknow,PROD014,Kellogg's Corn Flakes,Groceries,2,219.92,439.84,0.1,45.44,Cash
ORD03820,3/2/2025,CUST0594,Rahul Das,Female,63,Bengaluru,PROD010,Maggi Noodles,Groceries,6,15.57,93.42,0,12.45,Cash
ORD03821,9/21/2025,CUST0729,Nikhil Sharma,Female,34,Delhi,PROD007,Surf Excel,Home & Cleaning,4,193.23,772.92,0.1,88.58,Net Banking
ORD03822,10/12/2025,CUST0499,Priya Shah,Female,61,Hyderabad,PROD003,Amul Milk,Dairy,1,57.48,57.48,0.1,4.25,UPI
ORD03823,2/8/2025,CUST0129,Manish Reddy,Male,57,Jaipur,PROD020,Head & Shoulders,Personal Care,5,271.81,1359.05,0.05,201.72,Credit Card
ORD03824,5/28/2025,CUST0042,Sneha Patel,Female,19,Lucknow,PROD009,Aashirvaad Atta,Groceries,5,258.48,1292.4,0,256.94,Credit Card
ORD03825,10/5/2025,CUST0641,Simran Malhotra,Male,46,Pune,PROD008,Dove Soap,Personal Care,6,58.14,348.84,0,74.59,Credit Card
ORD03826,7/3/2025,CUST0656,Vikram Joshi,Female,38,Hyderabad,PROD007,Surf Excel,Home & Cleaning,8,175.56,1404.48,0.15,259.83,Cash
ORD03827,8/1/2025,CUST0675,Simran Mehta,Female,26,Bengaluru,PROD016,Thums Up,Beverages,2,41.96,83.92,0,19.81,Debit Card
ORD03828,2/12/2025,CUST0388,Meera Mehta,Female,58,Mumbai,PROD009,Aashirvaad Atta,Groceries,8,273.15,2185.2,0.1,189.38,Debit Card
ORD03829,8/28/2025,CUST0531,Neha Das,Female,33,Lucknow,PROD018,Nescafe Coffee,Beverages,3,205.68,617.04,0,137.04,UPI
ORD03830,10/23/2025,CUST0692,Neha Sharma,Male,62,Mumbai,PROD017,Good Day Cookies,Snacks,5,48.05,240.25,0,39.14,UPI
ORD03831,7/15/2025,CUST0119,Amit Das,Female,33,Hyderabad,PROD014,Kellogg's Corn Flakes,Groceries,2,201.9,403.8,0.1,45,UPI
ORD03832,6/5/2025,CUST0992,Riya Joshi,Female,57,Hyderabad,PROD004,Lay's Chips,Snacks,4,33.57,134.28,0.15,18.01,Credit Card
ORD03833,11/30/2025,CUST0750,Sneha Singh,Male,32,Lucknow,PROD010,Maggi Noodles,Groceries,8,14.73,117.84,0.15,23.63,Debit Card
ORD03834,10/14/2025,CUST0994,Anjali Sharma,Female,33,Bengaluru,PROD006,Tata Tea,Beverages,4,122.95,491.8,0.1,108.43,Cash
ORD03835,11/20/2025,CUST0470,Rahul Shah,Male,44,Ahmedabad,PROD001,Parle-G Biscuits,Snacks,1,30.61,30.61,0.15,6.01,Credit Card
ORD03836,11/29/2025,CUST0349,Vikram Khan,Female,47,Hyderabad,PROD008,Dove Soap,Personal Care,3,55.01,165.03,0,17.6,Net Banking
ORD03837,10/27/2025,CUST0849,Arjun Das,Male,61,Chennai,PROD001,Parle-G Biscuits,Snacks,3,31.9,95.7,0.1,13.96,UPI
ORD03838,8/9/2025,CUST0630,Rohan Verma,Female,46,Lucknow,PROD014,Kellogg's Corn Flakes,Groceries,7,212.48,1487.36,0,156.51,Debit Card
ORD03839,7/29/2025,CUST0933,Karan Das,Male,30,Bengaluru,PROD007,Surf Excel,Home & Cleaning,4,193.38,773.52,0.05,116.17,Debit Card
ORD03840,4/7/2025,CUST0413,Sneha Khan,Female,23,Hyderabad,PROD017,Good Day Cookies,Snacks,3,54.81,164.43,0,36.33,Cash
ORD03841,2/1/2025,CUST0010,Simran Iyer,Female,20,Ahmedabad,PROD019,Vim Dishwash,Home & Cleaning,1,91.53,91.53,0,14.91,Net Banking
ORD03842,10/24/2025,CUST0647,Rohan Kapoor,Female,21,Hyderabad,PROD017,Good Day Cookies,Snacks,7,54.39,380.73,0.1,71.19,Credit Card
ORD03843,9/21/2025,CUST0169,Priya Singh,Female,25,Pune,PROD002,Tata Salt,Groceries,8,29.96,239.68,0,42.43,Credit Card
ORD03844,6/5/2025,CUST0280,Karan Malhotra,Female,43,Kolkata,PROD017,Good Day Cookies,Snacks,5,51.95,259.75,0.1,38.24,Net Banking
ORD03845,9/1/2025,CUST0451,Anjali Shah,Female,27,Bengaluru,PROD014,Kellogg's Corn Flakes,Groceries,3,218.89,656.67,0.05,56.19,Debit Card
ORD03846,8/30/2025,CUST0690,Sneha Sharma,Male,23,Kolkata,PROD009,Aashirvaad Atta,Groceries,6,252.31,1513.86,0.1,139.86,Cash
ORD03847,2/22/2025,CUST0370,Amit Shah,Male,42,Ahmedabad,PROD009,Aashirvaad Atta,Groceries,2,266.5,533,0.15,48.58,Cash
ORD03848,1/21/2025,CUST0601,Simran Verma,Male,54,Kolkata,PROD009,Aashirvaad Atta,Groceries,8,255.37,2042.96,0.05,156.42,Credit Card
ORD03849,4/2/2025,CUST0315,Nikhil Nair,Male,51,Jaipur,PROD011,Colgate Toothpaste,Personal Care,3,101.01,303.03,0,33.82,Cash
ORD03850,5/11/2025,CUST0627,Kavya Iyer,Male,54,Kolkata,PROD008,Dove Soap,Personal Care,1,54.04,54.04,0.1,9.38,Debit Card
ORD03851,1/17/2025,CUST0176,Arjun Nair,Male,28,Bengaluru,PROD012,Dettol Handwash,Personal Care,8,108.17,865.36,0,159.23,Cash
ORD03852,8/10/2025,CUST0772,Simran Singh,Male,64,Mumbai,PROD009,Aashirvaad Atta,Groceries,1,264.97,264.97,0,36.29,Net Banking
ORD03853,7/8/2025,CUST0352,Simran Shah,Male,63,Jaipur,PROD005,Coca Cola,Beverages,3,44.58,133.74,0.1,24.87,UPI
ORD03854,1/13/2025,CUST0129,Manish Reddy,Male,57,Jaipur,PROD011,Colgate Toothpaste,Personal Care,4,97.12,388.48,0.15,59.74,UPI
ORD03855,4/17/2025,CUST0738,Riya Sharma,Female,61,Kolkata,PROD012,Dettol Handwash,Personal Care,4,111.09,444.36,0.1,72.82,Credit Card
ORD03856,9/30/2025,CUST0140,Simran Verma,Male,28,Hyderabad,PROD016,Thums Up,Beverages,7,39.38,275.66,0.05,26.72,Debit Card
ORD03857,3/13/2025,CUST0714,Pooja Patel,Male,51,Bengaluru,PROD013,Britannia Bread,Dairy,3,47.97,143.91,0.15,14.59,Credit Card
ORD03858,1/19/2025,CUST0510,Arjun Gupta,Male,20,Kolkata,PROD006,Tata Tea,Beverages,3,120.07,360.21,0.15,35.32,Credit Card
ORD03859,12/21/2025,CUST0830,Sneha Nair,Male,61,Bengaluru,PROD008,Dove Soap,Personal Care,8,59.05,472.4,0,38.35,Net Banking
ORD03860,8/17/2025,CUST0320,Sahil Joshi,Female,58,Chennai,PROD005,Coca Cola,Beverages,4,44.44,177.76,0,20.4,UPI
ORD03861,11/20/2025,CUST0274,Riya Das,Female,22,Pune,PROD007,Surf Excel,Home & Cleaning,4,177.3,709.2,0,139.06,Net Banking
ORD03862,2/12/2025,CUST0909,Amit Joshi,Female,54,Ahmedabad,PROD017,Good Day Cookies,Snacks,4,51.5,206,0.05,28.92,Credit Card
ORD03863,10/31/2025,CUST0369,Kavya Verma,Male,51,Chennai,PROD016,Thums Up,Beverages,1,39.62,39.62,0,6.13,Net Banking
ORD03864,7/17/2025,CUST0821,Aditya Verma,Male,29,Bengaluru,PROD012,Dettol Handwash,Personal Care,2,112.38,224.76,0.1,35.83,Net Banking
ORD03865,12/20/2025,CUST0017,Meera Nair,Male,52,Bengaluru,PROD013,Britannia Bread,Dairy,5,45.24,226.2,0.05,28.41,Credit Card
ORD03866,8/26/2025,CUST0099,Neha Das,Female,50,Hyderabad,PROD012,Dettol Handwash,Personal Care,8,115.48,923.84,0.15,168.49,Net Banking
ORD03867,3/16/2025,CUST0685,Priya Reddy,Male,43,Jaipur,PROD006,Tata Tea,Beverages,7,119.21,834.47,0.05,91.22,Cash
ORD03868,5/15/2025,CUST0203,Amit Gupta,Male,47,Pune,PROD020,Head & Shoulders,Personal Care,7,267.37,1871.59,0.05,328.66,Credit Card
ORD03869,11/5/2025,CUST0539,Vikram Khan,Male,42,Lucknow,PROD018,Nescafe Coffee,Beverages,4,198.62,794.48,0.15,58.39,Cash
ORD03870,12/13/2025,CUST0629,Anjali Shah,Male,49,Hyderabad,PROD020,Head & Shoulders,Personal Care,8,282.63,2261.04,0.15,435.55,Credit Card
ORD03871,7/11/2025,CUST0083,Sneha Nair,Male,40,Jaipur,PROD012,Dettol Handwash,Personal Care,1,108.43,108.43,0,19.62,Net Banking
ORD03872,1/16/2025,CUST0845,Sahil Das,Male,39,Bengaluru,PROD014,Kellogg's Corn Flakes,Groceries,6,224.63,1347.78,0,263.84,Credit Card
ORD03873,12/10/2025,CUST0340,Rahul Khan,Female,29,Bengaluru,PROD001,Parle-G Biscuits,Snacks,7,30.46,213.22,0.15,26.97,UPI
ORD03874,2/17/2025,CUST0413,Sneha Khan,Female,23,Hyderabad,PROD015,Harpic Cleaner,Home & Cleaning,4,137.32,549.28,0.1,74.64,Debit Card
ORD03875,11/12/2025,CUST0849,Arjun Das,Male,61,Chennai,PROD019,Vim Dishwash,Home & Cleaning,7,88.83,621.81,0.15,94.72,UPI
ORD03876,8/29/2025,CUST0912,Kavya Sharma,Male,23,Lucknow,PROD001,Parle-G Biscuits,Snacks,4,30.87,123.48,0,16.39,Cash
ORD03877,5/4/2025,CUST0173,Meera Gupta,Female,46,Ahmedabad,PROD005,Coca Cola,Beverages,2,44.95,89.9,0.15,15.98,Cash
ORD03878,6/22/2025,CUST0303,Aditya Iyer,Male,18,Bengaluru,PROD007,Surf Excel,Home & Cleaning,7,177.15,1240.05,0.15,130.41,Net Banking
ORD03879,5/27/2025,CUST0296,Manish Khan,Male,41,Hyderabad,PROD001,Parle-G Biscuits,Snacks,4,31,124,0.05,15.84,Cash
ORD03880,9/9/2025,CUST0371,Priya Nair,Female,41,Hyderabad,PROD014,Kellogg's Corn Flakes,Groceries,6,205.75,1234.5,0.1,99.88,Credit Card
ORD03881,3/16/2025,CUST0033,Nikhil Iyer,Male,27,Chennai,PROD002,Tata Salt,Groceries,3,29.7,89.1,0,7.37,Cash
ORD03882,3/27/2025,CUST0963,Aditya Reddy,Male,42,Hyderabad,PROD007,Surf Excel,Home & Cleaning,7,189.13,1323.91,0,259.61,Debit Card
ORD03883,4/15/2025,CUST0754,Riya Shah,Female,29,Ahmedabad,PROD013,Britannia Bread,Dairy,8,44.13,353.04,0,38.45,Debit Card
ORD03884,2/3/2025,CUST0941,Arjun Verma,Male,62,Hyderabad,PROD017,Good Day Cookies,Snacks,8,49.51,396.08,0,71.98,Cash
ORD03885,11/5/2025,CUST0684,Sahil Patel,Male,34,Bengaluru,PROD013,Britannia Bread,Dairy,1,48.13,48.13,0.15,4.13,UPI
ORD03886,4/17/2025,CUST0310,Kavya Singh,Male,43,Mumbai,PROD018,Nescafe Coffee,Beverages,7,191.8,1342.6,0,278.09,Credit Card
ORD03887,10/13/2025,CUST0424,Simran Mehta,Male,41,Jaipur,PROD010,Maggi Noodles,Groceries,5,16.33,81.65,0.1,15.54,Net Banking
ORD03888,5/24/2025,CUST0644,Priya Iyer,Female,52,Hyderabad,PROD007,Surf Excel,Home & Cleaning,8,184.88,1479.04,0.15,178.17,UPI
ORD03889,11/3/2025,CUST0496,Neha Nair,Male,63,Lucknow,PROD014,Kellogg's Corn Flakes,Groceries,1,224.29,224.29,0.15,37,Credit Card
ORD03890,10/14/2025,CUST0508,Manish Nair,Female,52,Kolkata,PROD004,Lay's Chips,Snacks,7,34.79,243.53,0.05,43.62,UPI
ORD03891,8/3/2025,CUST0015,Manish Nair,Female,28,Chennai,PROD010,Maggi Noodles,Groceries,6,15.94,95.64,0,19.29,Cash
ORD03892,12/19/2025,CUST0985,Vikram Mehta,Male,28,Delhi,PROD019,Vim Dishwash,Home & Cleaning,5,88.94,444.7,0.1,85.96,Credit Card
ORD03893,10/21/2025,CUST0553,Aditya Patel,Female,43,Ahmedabad,PROD015,Harpic Cleaner,Home & Cleaning,1,132.7,132.7,0.05,12.89,UPI
ORD03894,8/15/2025,CUST0676,Arjun Nair,Male,33,Jaipur,PROD011,Colgate Toothpaste,Personal Care,7,96.47,675.29,0,117.52,Net Banking
ORD03895,10/4/2025,CUST0819,Nikhil Malhotra,Female,21,Jaipur,PROD010,Maggi Noodles,Groceries,8,15.25,122,0.15,17.62,Net Banking
ORD03896,11/7/2025,CUST0243,Rohan Kapoor,Female,51,Jaipur,PROD015,Harpic Cleaner,Home & Cleaning,5,123.35,616.75,0.05,82.21,Cash
ORD03897,6/15/2025,CUST0521,Pooja Mehta,Male,52,Ahmedabad,PROD011,Colgate Toothpaste,Personal Care,4,97.42,389.68,0.1,37.46,UPI
ORD03898,12/11/2025,CUST0154,Karan Singh,Female,53,Mumbai,PROD008,Dove Soap,Personal Care,1,56.47,56.47,0.15,9.1,Cash
ORD03899,4/29/2025,CUST0288,Vikram Verma,Female,32,Pune,PROD013,Britannia Bread,Dairy,3,44.54,133.62,0,17.46,Debit Card
ORD03900,4/6/2025,CUST0258,Simran Gupta,Female,46,Bengaluru,PROD017,Good Day Cookies,Snacks,7,51.96,363.72,0,90.73,UPI
ORD03901,2/2/2025,CUST0703,Sneha Khan,Male,44,Chennai,PROD012,Dettol Handwash,Personal Care,7,105.03,735.21,0,121.86,UPI
ORD03902,5/29/2025,CUST0534,Pooja Singh,Female,50,Ahmedabad,PROD018,Nescafe Coffee,Beverages,1,186.47,186.47,0.05,26.81,Cash
ORD03903,7/26/2025,CUST0438,Nikhil Joshi,Female,57,Lucknow,PROD001,Parle-G Biscuits,Snacks,5,31.14,155.7,0,18.07,Debit Card
ORD03904,2/11/2025,CUST0452,Priya Iyer,Male,30,Mumbai,PROD009,Aashirvaad Atta,Groceries,8,253.64,2029.12,0.15,173.91,Cash
ORD03905,5/2/2025,CUST0084,Kavya Iyer,Male,33,Delhi,PROD006,Tata Tea,Beverages,3,116.08,348.24,0.05,28.96,Net Banking
ORD03906,12/30/2025,CUST0836,Arjun Gupta,Female,37,Jaipur,PROD013,Britannia Bread,Dairy,6,49.36,296.16,0.15,53.89,Net Banking
ORD03907,9/24/2025,CUST0729,Nikhil Sharma,Female,34,Delhi,PROD003,Amul Milk,Dairy,1,57.38,57.38,0.05,5.5,Net Banking
ORD03908,12/5/2025,CUST0227,Riya Reddy,Male,32,Ahmedabad,PROD007,Surf Excel,Home & Cleaning,4,181.07,724.28,0.15,92.79,Cash
ORD03909,1/14/2025,CUST0002,Rohan Das,Male,61,Jaipur,PROD004,Lay's Chips,Snacks,4,35.96,143.84,0.05,28.34,Credit Card
ORD03910,1/16/2025,CUST0601,Simran Verma,Male,54,Kolkata,PROD011,Colgate Toothpaste,Personal Care,8,93,744,0.15,51.83,UPI
ORD03911,2/17/2025,CUST0189,Sahil Sharma,Male,48,Jaipur,PROD010,Maggi Noodles,Groceries,6,16.18,97.08,0,23.66,Debit Card
ORD03912,11/8/2025,CUST0573,Aditya Khan,Female,24,Pune,PROD002,Tata Salt,Groceries,7,29.74,208.18,0,37.81,Net Banking
ORD03913,7/11/2025,CUST0790,Neha Singh,Female,48,Ahmedabad,PROD019,Vim Dishwash,Home & Cleaning,2,88.06,176.12,0.1,29.53,UPI
ORD03914,10/31/2025,CUST0899,Rohan Joshi,Female,25,Kolkata,PROD012,Dettol Handwash,Personal Care,6,106.49,638.94,0,124.09,Credit Card
ORD03915,12/5/2025,CUST0854,Nikhil Patel,Female,51,Hyderabad,PROD019,Vim Dishwash,Home & Cleaning,7,92.69,648.83,0,107.24,Cash
ORD03916,3/17/2025,CUST0079,Isha Sharma,Male,22,Delhi,PROD016,Thums Up,Beverages,1,41.22,41.22,0.05,7.2,Net Banking
ORD03917,7/7/2025,CUST0872,Sahil Shah,Male,25,Chennai,PROD007,Surf Excel,Home & Cleaning,3,191.28,573.84,0.15,114.24,UPI
ORD03918,3/13/2025,CUST0503,Priya Singh,Female,29,Delhi,PROD004,Lay's Chips,Snacks,7,33.69,235.83,0.15,23.53,UPI
ORD03919,1/22/2025,CUST0781,Meera Reddy,Female,63,Mumbai,PROD007,Surf Excel,Home & Cleaning,5,186.57,932.85,0,227.14,Net Banking
ORD03920,12/13/2025,CUST0893,Anjali Patel,Female,43,Ahmedabad,PROD009,Aashirvaad Atta,Groceries,1,262.46,262.46,0,42.32,UPI
ORD03921,3/21/2025,CUST0959,Karan Khan,Female,36,Bengaluru,PROD016,Thums Up,Beverages,8,40.18,321.44,0.15,38.06,Cash
ORD03922,4/3/2025,CUST0262,Rahul Sharma,Female,33,Delhi,PROD018,Nescafe Coffee,Beverages,1,191.58,191.58,0,17.55,Cash
ORD03923,10/31/2025,CUST0808,Neha Kapoor,Female,52,Chennai,PROD005,Coca Cola,Beverages,1,47.14,47.14,0,11.74,Debit Card
ORD03924,3/2/2025,CUST0966,Pooja Reddy,Male,38,Jaipur,PROD003,Amul Milk,Dairy,7,59.86,419.02,0,45.49,Net Banking
ORD03925,3/9/2025,CUST0442,Priya Sharma,Male,63,Chennai,PROD002,Tata Salt,Groceries,2,28.88,57.76,0,11.17,Credit Card
ORD03926,10/26/2025,CUST0896,Priya Malhotra,Male,24,Kolkata,PROD020,Head & Shoulders,Personal Care,4,254.63,1018.52,0,137.68,Net Banking
ORD03927,5/26/2025,CUST0788,Meera Joshi,Male,24,Mumbai,PROD016,Thums Up,Beverages,3,38.36,115.08,0,13.53,Debit Card
ORD03928,11/21/2025,CUST0615,Anjali Nair,Female,43,Mumbai,PROD014,Kellogg's Corn Flakes,Groceries,2,226.14,452.28,0.15,76.76,UPI
ORD03929,3/25/2025,CUST0585,Meera Iyer,Male,47,Pune,PROD013,Britannia Bread,Dairy,1,49.28,49.28,0.05,3.99,UPI
ORD03930,3/4/2025,CUST0067,Pooja Joshi,Female,22,Mumbai,PROD005,Coca Cola,Beverages,1,48.44,48.44,0.1,3.53,Cash
ORD03931,5/10/2025,CUST0805,Manish Reddy,Male,62,Lucknow,PROD009,Aashirvaad Atta,Groceries,2,272.8,545.6,0.15,97.7,Debit Card
ORD03932,9/13/2025,CUST0766,Aditya Malhotra,Male,29,Lucknow,PROD014,Kellogg's Corn Flakes,Groceries,1,227.11,227.11,0,44.88,UPI
ORD03933,5/24/2025,CUST0263,Sahil Gupta,Male,53,Bengaluru,PROD002,Tata Salt,Groceries,4,27.75,111,0.15,12.77,Net Banking
ORD03934,6/20/2025,CUST0897,Sahil Joshi,Female,29,Lucknow,PROD012,Dettol Handwash,Personal Care,1,118.03,118.03,0,21.29,Net Banking
ORD03935,7/23/2025,CUST0036,Sneha Sharma,Male,54,Pune,PROD014,Kellogg's Corn Flakes,Groceries,3,221.31,663.93,0.1,74.45,Cash
ORD03936,6/28/2025,CUST0609,Simran Joshi,Male,46,Ahmedabad,PROD018,Nescafe Coffee,Beverages,4,200,800,0.15,160.12,Net Banking
ORD03937,2/10/2025,CUST0670,Rohan Mehta,Male,59,Delhi,PROD002,Tata Salt,Groceries,8,27.68,221.44,0.15,46.51,Debit Card
ORD03938,11/30/2025,CUST0147,Kavya Khan,Female,63,Delhi,PROD020,Head & Shoulders,Personal Care,1,258.32,258.32,0.05,38.59,Cash
ORD03939,11/18/2025,CUST0930,Kavya Iyer,Male,35,Kolkata,PROD014,Kellogg's Corn Flakes,Groceries,3,209.46,628.38,0,122.32,Net Banking
ORD03940,11/4/2025,CUST0295,Rahul Patel,Male,42,Kolkata,PROD015,Harpic Cleaner,Home & Cleaning,7,132.86,930.02,0.15,74.74,Debit Card
ORD03941,9/26/2025,CUST0200,Pooja Joshi,Female,25,Mumbai,PROD002,Tata Salt,Groceries,2,28.24,56.48,0.05,8.81,Cash
ORD03942,6/13/2025,CUST0127,Arjun Mehta,Female,19,Kolkata,PROD016,Thums Up,Beverages,5,42.03,210.15,0.1,43.75,Net Banking
ORD03943,8/17/2025,CUST0929,Meera Iyer,Female,50,Kolkata,PROD001,Parle-G Biscuits,Snacks,3,32.85,98.55,0.1,9.05,Cash
ORD03944,1/5/2025,CUST0087,Arjun Verma,Male,42,Mumbai,PROD004,Lay's Chips,Snacks,7,35.28,246.96,0.15,31.03,Credit Card
ORD03945,11/1/2025,CUST0316,Vikram Reddy,Female,40,Delhi,PROD020,Head & Shoulders,Personal Care,3,257.53,772.59,0.1,159.19,Cash
ORD03946,9/12/2025,CUST0495,Rohan Verma,Female,51,Ahmedabad,PROD002,Tata Salt,Groceries,2,28.26,56.52,0.1,5.43,Cash
ORD03947,9/12/2025,CUST0842,Aditya Nair,Female,61,Delhi,PROD010,Maggi Noodles,Groceries,1,14.61,14.61,0.05,3.05,Credit Card
ORD03948,4/14/2025,CUST0212,Sneha Iyer,Female,32,Kolkata,PROD003,Amul Milk,Dairy,3,59.9,179.7,0.05,18.86,Debit Card
ORD03949,9/25/2025,CUST0156,Riya Shah,Male,62,Ahmedabad,PROD011,Colgate Toothpaste,Personal Care,7,102.09,714.63,0,120.47,Net Banking
ORD03950,7/5/2025,CUST0317,Sneha Patel,Male,34,Bengaluru,PROD020,Head & Shoulders,Personal Care,7,281.26,1968.82,0.1,195.9,UPI
ORD03951,2/14/2025,CUST0348,Sneha Shah,Male,37,Ahmedabad,PROD005,Coca Cola,Beverages,1,46.98,46.98,0,6.4,Credit Card
ORD03952,11/10/2025,CUST0737,Anjali Reddy,Female,64,Kolkata,PROD004,Lay's Chips,Snacks,5,35.2,176,0.1,13.12,Net Banking
ORD03953,12/31/2025,CUST0236,Sahil Malhotra,Male,56,Ahmedabad,PROD010,Maggi Noodles,Groceries,3,14.79,44.37,0,9.02,UPI
ORD03954,5/13/2025,CUST0007,Rahul Kapoor,Male,62,Kolkata,PROD020,Head & Shoulders,Personal Care,2,281.44,562.88,0.15,60.31,Credit Card
ORD03955,1/16/2025,CUST0743,Arjun Mehta,Male,44,Bengaluru,PROD004,Lay's Chips,Snacks,5,38.02,190.1,0,24.29,Net Banking
ORD03956,11/22/2025,CUST0949,Pooja Joshi,Male,61,Pune,PROD016,Thums Up,Beverages,4,39.59,158.36,0,31,Cash
ORD03957,3/18/2025,CUST0897,Sahil Joshi,Female,29,Lucknow,PROD016,Thums Up,Beverages,3,42.14,126.42,0.05,10.53,UPI
ORD03958,4/22/2025,CUST0951,Kavya Singh,Female,26,Delhi,PROD004,Lay's Chips,Snacks,7,38.14,266.98,0,31.71,Cash
ORD03959,12/15/2025,CUST0638,Arjun Kapoor,Female,52,Mumbai,PROD019,Vim Dishwash,Home & Cleaning,2,92.28,184.56,0,44.89,Net Banking
ORD03960,8/26/2025,CUST0393,Manish Khan,Female,46,Pune,PROD005,Coca Cola,Beverages,5,43.85,219.25,0.1,27.32,Net Banking
ORD03961,8/31/2025,CUST0791,Arjun Patel,Female,29,Chennai,PROD020,Head & Shoulders,Personal Care,7,278.62,1950.34,0.05,262.13,Cash
ORD03962,12/26/2025,CUST0996,Riya Joshi,Female,40,Hyderabad,PROD010,Maggi Noodles,Groceries,6,16.2,97.2,0.1,10.17,Debit Card
ORD03963,3/18/2025,CUST0515,Nikhil Singh,Male,64,Lucknow,PROD017,Good Day Cookies,Snacks,3,48.97,146.91,0.1,29.1,Debit Card
ORD03964,3/1/2025,CUST0319,Anjali Kapoor,Female,47,Lucknow,PROD010,Maggi Noodles,Groceries,3,14.54,43.62,0.05,4.74,UPI
ORD03965,5/8/2025,CUST0921,Kavya Patel,Female,57,Bengaluru,PROD015,Harpic Cleaner,Home & Cleaning,3,129.13,387.39,0.05,32.32,Debit Card
ORD03966,8/30/2025,CUST0345,Anjali Malhotra,Male,64,Ahmedabad,PROD012,Dettol Handwash,Personal Care,4,113.64,454.56,0.15,43.17,Credit Card
ORD03967,7/13/2025,CUST0008,Karan Singh,Male,31,Chennai,PROD009,Aashirvaad Atta,Groceries,8,252.38,2019.04,0.1,262.66,UPI
ORD03968,12/7/2025,CUST0546,Nikhil Joshi,Female,21,Lucknow,PROD005,Coca Cola,Beverages,8,44.77,358.16,0.15,47.48,Credit Card
ORD03969,7/19/2025,CUST0057,Rahul Mehta,Female,47,Hyderabad,PROD016,Thums Up,Beverages,6,39.25,235.5,0,47.54,Net Banking
ORD03970,2/18/2025,CUST0369,Kavya Verma,Male,51,Chennai,PROD020,Head & Shoulders,Personal Care,4,251.01,1004.04,0,147.94,UPI
ORD03971,11/22/2025,CUST0493,Nikhil Das,Female,22,Lucknow,PROD010,Maggi Noodles,Groceries,2,14.83,29.66,0.05,3.31,UPI
ORD03972,10/30/2025,CUST0016,Simran Gupta,Female,62,Pune,PROD013,Britannia Bread,Dairy,2,44.62,89.24,0.05,11.91,Net Banking
ORD03973,4/15/2025,CUST0392,Simran Mehta,Male,56,Delhi,PROD010,Maggi Noodles,Groceries,6,15.84,95.04,0.05,11.39,Credit Card
ORD03974,7/5/2025,CUST0071,Anjali Joshi,Female,57,Jaipur,PROD020,Head & Shoulders,Personal Care,8,250.77,2006.16,0,393.61,Credit Card
ORD03975,8/10/2025,CUST0233,Riya Patel,Male,42,Lucknow,PROD008,Dove Soap,Personal Care,5,58.73,293.65,0.1,28.54,Net Banking
ORD03976,11/21/2025,CUST0479,Anjali Das,Female,59,Hyderabad,PROD001,Parle-G Biscuits,Snacks,2,28.61,57.22,0,11.84,Debit Card
ORD03977,12/31/2025,CUST0232,Manish Malhotra,Female,30,Kolkata,PROD010,Maggi Noodles,Groceries,5,15.6,78,0.1,9.96,Net Banking
ORD03978,2/17/2025,CUST0718,Nikhil Verma,Female,22,Lucknow,PROD012,Dettol Handwash,Personal Care,7,114.84,803.88,0.15,115.47,Cash
ORD03979,10/21/2025,CUST0525,Arjun Gupta,Female,59,Pune,PROD013,Britannia Bread,Dairy,1,49.15,49.15,0,4.9,Net Banking
ORD03980,4/23/2025,CUST0158,Sneha Mehta,Male,37,Lucknow,PROD016,Thums Up,Beverages,5,39.3,196.5,0.1,43.54,Net Banking
ORD03981,4/18/2025,CUST0131,Rahul Patel,Female,26,Ahmedabad,PROD016,Thums Up,Beverages,5,41.5,207.5,0,50.2,Credit Card
ORD03982,10/13/2025,CUST0121,Sneha Mehta,Male,63,Bengaluru,PROD006,Tata Tea,Beverages,3,117.35,352.05,0.15,40.29,UPI
ORD03983,6/9/2025,CUST0952,Sahil Malhotra,Female,18,Chennai,PROD015,Harpic Cleaner,Home & Cleaning,1,124.18,124.18,0,24.41,Net Banking
ORD03984,9/12/2025,CUST0224,Simran Khan,Female,27,Bengaluru,PROD013,Britannia Bread,Dairy,8,44.84,358.72,0.1,65.51,Debit Card
ORD03985,6/30/2025,CUST0007,Rahul Kapoor,Male,62,Kolkata,PROD015,Harpic Cleaner,Home & Cleaning,1,122.9,122.9,0.1,16.58,Cash
