Customer_ID,Customer_Name,Gender,Age,City,Total_Orders,Total_Sales,Total_Profit,Avg_Order_Value,Customer_Segment,,Segment,Customer_Count,Total_Sales
CUST0713,Rahul Khan,Male,60,Kolkata,6,"?3,793.36",?710.01,632.2266667,High Value,,,,
CUST0177,Anjali Shah,Male,28,Mumbai,6,"?3,249.83",?403.95,541.6383333,High Value,,,,
CUST0677,Meera Iyer,Female,62,Mumbai,4,"?1,622.30",?256.14,405.575,High Value,,,,
CUST0324,Manish Sharma,Male,41,Hyderabad,7,"?2,805.76",?388.79,400.8228571,High Value,,,,
CUST0247,Isha Khan,Male,43,Mumbai,9,"?4,386.87",?661.06,487.43,High Value,,,,
CUST0637,Riya Shah,Male,54,Pune,4,"?2,224.78",?289.35,556.195,High Value,,,,
CUST0855,Kavya Sharma,Male,26,Bengaluru,4,"?1,450.15",?242.12,362.5375,High Value,,,,
CUST0634,Riya Verma,Male,54,Mumbai,3,?602.80,?98.82,200.9333333,Medium Value,,,,
CUST0939,Neha Sharma,Female,27,Mumbai,7,"?3,757.21",?767.50,536.7442857,High Value,,,,
CUST0690,Sneha Sharma,Male,23,Kolkata,6,"?5,858.31",?723.53,976.385,High Value,,,,
CUST0210,Isha Joshi,Female,39,Jaipur,8,"?3,971.69",?522.07,496.46125,High Value,,,,
CUST0660,Manish Sharma,Female,30,Delhi,1,?363.24,?73.66,363.24,Low Value,,,,
CUST0564,Isha Khan,Female,65,Delhi,10,"?2,929.22",?452.19,292.922,High Value,,,,
CUST0119,Amit Das,Female,33,Hyderabad,3,?949.52,?167.33,316.5066667,Medium Value,,,,
CUST0351,Meera Verma,Female,21,Ahmedabad,4,?702.59,?124.55,175.6475,Medium Value,,,,
CUST0778,Karan Singh,Male,22,Chennai,2,"?2,047.35",?227.15,1023.675,High Value,,,,
CUST0658,Karan Reddy,Male,20,Pune,5,"?3,979.20",?586.45,795.84,High Value,,,,
CUST0625,Karan Patel,Male,37,Pune,3,"?2,762.52",?307.09,920.84,High Value,,,,
CUST0864,Nikhil Gupta,Male,61,Mumbai,5,"?3,382.80",?439.22,676.56,High Value,,,,
CUST0454,Vikram Mehta,Female,65,Mumbai,3,"?3,630.80",?500.82,1210.266667,High Value,,,,
CUST0818,Vikram Reddy,Female,65,Ahmedabad,2,?702.84,?129.28,351.42,Medium Value,,,,
CUST0459,Arjun Shah,Female,32,Hyderabad,8,"?1,455.65",?194.62,181.95625,High Value,,,,
CUST0449,Meera Joshi,Female,59,Lucknow,5,"?2,205.70",?293.57,441.14,High Value,,,,
CUST0898,Aditya Kapoor,Female,57,Mumbai,2,?201.68,?36.44,100.84,Low Value,,,,
CUST0413,Sneha Khan,Female,23,Hyderabad,7,"?3,899.15",?709.91,557.0214286,High Value,,,,
CUST0922,Vikram Patel,Female,31,Ahmedabad,3,?626.14,?107.25,208.7133333,Medium Value,,,,
CUST0075,Karan Gupta,Female,50,Ahmedabad,3,"?1,061.77",?131.65,353.9233333,High Value,,,,
CUST0571,Pooja Kapoor,Male,63,Pune,2,?506.86,?77.06,253.43,Medium Value,,,,
CUST0709,Pooja Iyer,Female,65,Lucknow,5,"?1,086.60",?168.78,217.32,High Value,,,,
CUST0567,Meera Iyer,Female,38,Mumbai,2,?174.44,?32.27,87.22,Low Value,,,,
CUST0518,Arjun Sharma,Male,58,Kolkata,3,"?1,783.65",?265.99,594.55,High Value,,,,
CUST0333,Priya Kapoor,Female,22,Chennai,5,"?2,297.32",?260.94,459.464,High Value,,,,
CUST0596,Kavya Nair,Female,26,Hyderabad,3,"?1,249.73",?159.58,416.5766667,High Value,,,,
CUST0110,Manish Mehta,Male,63,Kolkata,4,"?1,589.71",?281.12,397.4275,High Value,,,,
CUST0468,Nikhil Gupta,Male,21,Pune,5,"?2,682.52",?241.41,536.504,High Value,,,,
CUST0341,Karan Kapoor,Female,30,Bengaluru,5,"?4,139.09",?636.88,827.818,High Value,,,,
CUST0982,Rahul Shah,Male,25,Mumbai,5,"?1,800.82",?276.57,360.164,High Value,,,,
CUST0900,Manish Sharma,Male,34,Chennai,3,"?1,079.65",?164.78,359.8833333,High Value,,,,
CUST0591,Sahil Kapoor,Male,38,Kolkata,5,"?2,831.47",?376.98,566.294,High Value,,,,
CUST0915,Priya Malhotra,Male,47,Chennai,1,?950.40,?88.57,950.4,Medium Value,,,,
CUST0057,Rahul Mehta,Female,47,Hyderabad,5,"?4,105.55",?604.91,821.11,High Value,,,,
CUST0835,Kavya Reddy,Female,40,Ahmedabad,4,"?2,583.50",?363.14,645.875,High Value,,,,
CUST0768,Neha Reddy,Female,27,Chennai,4,"?2,091.74",?310.82,522.935,High Value,,,,
CUST0024,Kavya Reddy,Female,41,Bengaluru,6,"?2,821.60",?551.14,470.2666667,High Value,,,,
CUST0578,Karan Malhotra,Female,18,Hyderabad,4,"?2,043.08",?317.01,510.77,High Value,,,,
CUST0597,Sneha Singh,Male,63,Kolkata,2,?411.32,?65.35,205.66,Low Value,,,,
CUST0749,Sahil Gupta,Male,24,Bengaluru,4,"?2,763.36",?352.74,690.84,High Value,,,,
CUST0045,Amit Shah,Male,35,Ahmedabad,5,"?1,887.49",?308.97,377.498,High Value,,,,
CUST0434,Rahul Malhotra,Male,45,Delhi,7,"?1,759.53",?230.32,251.3614286,High Value,,,,
CUST0907,Karan Singh,Male,50,Bengaluru,4,"?3,599.33",?715.92,899.8325,High Value,,,,
CUST0560,Amit Nair,Female,52,Lucknow,3,?728.48,?110.23,242.8266667,Medium Value,,,,
CUST0678,Pooja Gupta,Male,65,Kolkata,4,"?2,190.25",?419.04,547.5625,High Value,,,,
CUST0932,Kavya Iyer,Female,62,Jaipur,4,"?1,085.38",?211.02,271.345,High Value,,,,
CUST0060,Priya Das,Female,21,Mumbai,6,"?2,178.96",?318.26,363.16,High Value,,,,
CUST0551,Neha Shah,Male,33,Bengaluru,3,?544.64,?110.42,181.5466667,Medium Value,,,,
CUST0896,Priya Malhotra,Male,24,Kolkata,7,"?3,888.52",?611.66,555.5028571,High Value,,,,
CUST0457,Manish Reddy,Female,52,Chennai,4,"?2,657.19",?408.77,664.2975,High Value,,,,
CUST0789,Vikram Verma,Female,23,Ahmedabad,2,"?1,858.36",?314.90,929.18,High Value,,,,
CUST0502,Amit Shah,Male,22,Ahmedabad,3,"?2,028.71",?374.18,676.2366667,High Value,,,,
CUST0065,Kavya Nair,Female,34,Bengaluru,4,"?2,303.79",?222.75,575.9475,High Value,,,,
CUST0297,Karan Kapoor,Male,21,Delhi,4,?864.06,?132.91,216.015,Medium Value,,,,
CUST0021,Amit Gupta,Female,31,Ahmedabad,7,"?1,852.45",?248.42,264.6357143,High Value,,,,
CUST0014,Sneha Malhotra,Male,42,Hyderabad,3,"?1,683.68",?218.05,561.2266667,High Value,,,,
CUST0032,Nikhil Reddy,Male,58,Hyderabad,2,?803.74,?159.39,401.87,Medium Value,,,,
CUST0304,Pooja Gupta,Male,34,Hyderabad,4,?783.44,?113.32,195.86,Medium Value,,,,
CUST0149,Riya Joshi,Female,64,Lucknow,3,?814.30,?96.58,271.4333333,Medium Value,,,,
CUST0273,Priya Joshi,Female,45,Pune,3,?652.99,?80.91,217.6633333,Medium Value,,,,
CUST0851,Kavya Kapoor,Female,41,Hyderabad,5,"?1,678.57",?229.81,335.714,High Value,,,,
CUST0233,Riya Patel,Male,42,Lucknow,5,"?2,120.00",?345.60,424,High Value,,,,
CUST0983,Rahul Iyer,Female,52,Jaipur,6,"?2,569.77",?501.13,428.295,High Value,,,,
CUST0049,Simran Mehta,Female,47,Mumbai,2,?981.34,?196.86,490.67,Medium Value,,,,
CUST0098,Amit Nair,Female,57,Chennai,2,?444.11,?83.20,222.055,Low Value,,,,
CUST0162,Karan Patel,Male,30,Bengaluru,7,"?3,458.55",?735.85,494.0785714,High Value,,,,
CUST0990,Riya Khan,Female,26,Bengaluru,5,"?1,433.44",?159.04,286.688,High Value,,,,
CUST0222,Neha Joshi,Male,62,Hyderabad,3,?429.83,?67.71,143.2766667,Low Value,,,,
CUST0076,Arjun Reddy,Male,23,Kolkata,3,"?2,433.40",?278.54,811.1333333,High Value,,,,
CUST0481,Vikram Verma,Female,45,Jaipur,2,?380.52,?66.31,190.26,Low Value,,,,
CUST0738,Riya Sharma,Female,61,Kolkata,6,?984.28,?186.43,164.0466667,Medium Value,,,,
CUST0374,Simran Shah,Female,59,Delhi,4,"?2,106.35",?376.50,526.5875,High Value,,,,
CUST0667,Karan Malhotra,Male,45,Delhi,4,"?1,934.61",?351.78,483.6525,High Value,,,,
CUST0372,Rahul Khan,Male,40,Bengaluru,1,?761.22,?139.49,761.22,Medium Value,,,,
CUST0436,Priya Mehta,Male,54,Jaipur,5,"?2,466.82",?471.18,493.364,High Value,,,,
CUST0946,Isha Sharma,Male,65,Hyderabad,7,"?5,002.05",?741.14,714.5785714,High Value,,,,
CUST0876,Aditya Patel,Female,48,Delhi,2,"?1,685.08",?332.34,842.54,High Value,,,,
CUST0062,Amit Malhotra,Male,22,Lucknow,3,?579.50,?68.44,193.1666667,Medium Value,,,,
CUST0414,Vikram Nair,Female,26,Hyderabad,3,"?2,847.20",?394.28,949.0666667,High Value,,,,
CUST0317,Sneha Patel,Male,34,Bengaluru,3,"?2,417.92",?265.63,805.9733333,High Value,,,,
CUST0558,Sahil Malhotra,Male,51,Mumbai,4,"?2,707.74",?355.99,676.935,High Value,,,,
CUST0141,Neha Iyer,Male,37,Lucknow,5,"?4,088.36",?482.23,817.672,High Value,,,,
CUST0176,Arjun Nair,Male,28,Bengaluru,3,"?1,269.34",?232.88,423.1133333,High Value,,,,
CUST0879,Rohan Mehta,Male,50,Lucknow,4,"?1,969.47",?317.05,492.3675,High Value,,,,
CUST0869,Karan Reddy,Female,40,Bengaluru,6,"?1,813.00",?295.03,302.1666667,High Value,,,,
CUST0933,Karan Das,Male,30,Bengaluru,5,"?2,363.45",?315.15,472.69,High Value,,,,
CUST0734,Sahil Iyer,Female,22,Mumbai,2,?249.76,?44.73,124.88,Low Value,,,,
CUST0873,Priya Mehta,Female,52,Lucknow,2,?652.79,?126.13,326.395,Medium Value,,,,
CUST0916,Isha Kapoor,Female,63,Chennai,6,"?2,835.58",?532.28,472.5966667,High Value,,,,
CUST0654,Amit Das,Female,58,Chennai,3,"?1,103.09",?151.07,367.6966667,High Value,,,,
CUST0260,Priya Mehta,Female,30,Pune,6,"?3,805.19",?607.28,634.1983333,High Value,,,,
CUST0644,Priya Iyer,Female,52,Hyderabad,4,"?3,214.84",?359.94,803.71,High Value,,,,
CUST0019,Sneha Nair,Female,21,Bengaluru,2,?774.69,?114.50,387.345,Medium Value,,,,
CUST0599,Sahil Mehta,Female,52,Mumbai,7,"?3,395.51",?455.59,485.0728571,High Value,,,,
CUST0543,Priya Shah,Male,22,Mumbai,3,"?2,364.99",?456.90,788.33,High Value,,,,
CUST0832,Rahul Joshi,Male,59,Delhi,6,"?2,265.22",?344.65,377.5366667,High Value,,,,
CUST0291,Meera Nair,Male,56,Hyderabad,3,?491.77,?86.92,163.9233333,Low Value,,,,
CUST0609,Simran Joshi,Male,46,Ahmedabad,5,"?3,448.38",?643.65,689.676,High Value,,,,
CUST0522,Sneha Malhotra,Male,37,Delhi,6,"?3,232.32",?381.27,538.72,High Value,,,,
CUST0220,Isha Sharma,Male,33,Hyderabad,2,"?1,509.83",?238.97,754.915,High Value,,,,
CUST0659,Manish Sharma,Male,28,Ahmedabad,3,?585.05,?77.48,195.0166667,Medium Value,,,,
CUST0813,Priya Das,Female,35,Chennai,4,"?1,602.80",?264.84,400.7,High Value,,,,
CUST0979,Aditya Malhotra,Male,48,Delhi,4,"?2,852.15",?457.61,713.0375,High Value,,,,
CUST0580,Sneha Iyer,Male,61,Kolkata,2,?285.95,?41.80,142.975,Low Value,,,,
CUST0026,Neha Verma,Male,61,Kolkata,3,"?3,182.08",?563.90,1060.693333,High Value,,,,
CUST0618,Vikram Singh,Male,54,Pune,2,?218.85,?18.52,109.425,Low Value,,,,
CUST0246,Amit Verma,Male,61,Kolkata,2,"?1,034.40",?175.26,517.2,High Value,,,,
CUST0093,Sahil Singh,Male,24,Lucknow,1,?169.40,?14.22,169.4,Low Value,,,,
CUST0466,Isha Das,Female,26,Pune,3,?267.78,?54.03,89.26,Low Value,,,,
CUST0733,Vikram Malhotra,Female,41,Pune,3,"?1,670.11",?258.50,556.7033333,High Value,,,,
CUST0790,Neha Singh,Female,48,Ahmedabad,7,"?3,827.71",?598.36,546.8157143,High Value,,,,
CUST0871,Sneha Das,Male,31,Mumbai,3,?552.73,?76.73,184.2433333,Medium Value,,,,
CUST0816,Pooja Das,Female,38,Hyderabad,3,"?1,486.96",?148.22,495.6533333,High Value,,,,
CUST0258,Simran Gupta,Female,46,Bengaluru,6,"?1,954.08",?316.97,325.68,High Value,,,,
CUST0894,Arjun Malhotra,Female,62,Ahmedabad,5,"?1,317.64",?196.43,263.528,High Value,,,,
CUST0090,Vikram Mehta,Female,35,Pune,2,?249.35,?47.24,124.675,Low Value,,,,
CUST0020,Priya Kapoor,Female,43,Hyderabad,4,"?3,197.37",?385.67,799.3425,High Value,,,,
CUST0989,Arjun Patel,Male,64,Lucknow,2,"?1,753.18",?341.16,876.59,High Value,,,,
CUST0675,Simran Mehta,Female,26,Bengaluru,6,"?2,826.24",?504.87,471.04,High Value,,,,
CUST0795,Amit Nair,Female,52,Kolkata,4,"?2,498.43",?344.18,624.6075,High Value,,,,
CUST0310,Kavya Singh,Male,43,Mumbai,3,"?2,022.27",?428.83,674.09,High Value,,,,
CUST0651,Aditya Joshi,Male,58,Pune,1,?822.50,?99.78,822.5,Medium Value,,,,
CUST0980,Isha Gupta,Male,65,Kolkata,3,"?1,002.71",?125.38,334.2366667,High Value,,,,
CUST0463,Rohan Singh,Male,36,Pune,4,"?1,184.46",?212.12,296.115,High Value,,,,
CUST0237,Pooja Kapoor,Male,56,Chennai,1,?211.51,?34.79,211.51,Low Value,,,,
CUST0870,Anjali Reddy,Female,19,Bengaluru,4,"?1,072.24",?138.80,268.06,High Value,,,,
CUST0617,Kavya Mehta,Male,63,Bengaluru,3,"?1,925.42",?317.98,641.8066667,High Value,,,,
CUST0212,Sneha Iyer,Female,32,Kolkata,6,"?3,603.69",?458.42,600.615,High Value,,,,
CUST0885,Neha Malhotra,Female,27,Pune,3,"?1,612.49",?196.99,537.4966667,High Value,,,,
CUST0717,Simran Joshi,Male,55,Pune,4,"?4,006.15",?681.01,1001.5375,High Value,,,,
CUST0236,Sahil Malhotra,Male,56,Ahmedabad,3,?744.51,?91.54,248.17,Medium Value,,,,
CUST0545,Amit Das,Male,18,Bengaluru,3,"?1,188.85",?223.99,396.2833333,High Value,,,,
CUST0731,Sneha Patel,Female,24,Delhi,5,"?4,798.23",?794.98,959.646,High Value,,,,
CUST0606,Riya Patel,Female,44,Pune,1,?162.51,?35.09,162.51,Low Value,,,,
CUST0158,Sneha Mehta,Male,37,Lucknow,5,"?1,163.47",?152.70,232.694,High Value,,,,
CUST0627,Kavya Iyer,Male,54,Kolkata,2,?244.19,?31.11,122.095,Low Value,,,,
CUST0910,Amit Malhotra,Female,46,Chennai,6,"?2,509.69",?323.05,418.2816667,High Value,,,,
CUST0839,Riya Patel,Female,35,Chennai,3,?444.38,?79.39,148.1266667,Low Value,,,,
CUST0648,Rohan Das,Male,33,Delhi,7,"?2,114.82",?338.75,302.1171429,High Value,,,,
CUST0538,Isha Reddy,Female,36,Delhi,3,"?1,015.51",?203.07,338.5033333,High Value,,,,
CUST0227,Riya Reddy,Male,32,Ahmedabad,3,"?2,697.44",?283.43,899.1466667,High Value,,,,
CUST0897,Sahil Joshi,Female,29,Lucknow,4,"?2,052.64",?304.47,513.16,High Value,,,,
CUST0671,Amit Shah,Male,57,Delhi,3,"?1,056.56",?152.02,352.1866667,High Value,,,,
CUST0163,Riya Singh,Female,24,Bengaluru,2,?923.09,?119.68,461.545,Medium Value,,,,
CUST0653,Manish Joshi,Female,55,Mumbai,2,?621.24,?78.35,310.62,Medium Value,,,,
CUST0822,Vikram Malhotra,Male,33,Mumbai,1,?157.70,?32.56,157.7,Low Value,,,,
CUST0245,Pooja Das,Female,25,Ahmedabad,2,?875.12,?155.13,437.56,Medium Value,,,,
CUST0383,Simran Reddy,Female,23,Kolkata,3,"?1,912.35",?369.63,637.45,High Value,,,,
CUST0300,Manish Mehta,Female,31,Jaipur,4,"?2,290.92",?467.19,572.73,High Value,,,,
CUST0361,Rahul Reddy,Male,19,Hyderabad,2,"?1,702.26",?134.22,851.13,High Value,,,,
CUST0529,Isha Gupta,Female,31,Chennai,5,"?3,604.08",?559.39,720.816,High Value,,,,
CUST0290,Sahil Gupta,Female,53,Lucknow,5,"?3,431.58",?597.17,686.316,High Value,,,,
CUST0439,Neha Verma,Male,43,Chennai,4,"?2,004.93",?191.27,501.2325,High Value,,,,
CUST0549,Nikhil Das,Female,52,Hyderabad,2,?245.10,?40.39,122.55,Low Value,,,,
CUST0649,Karan Malhotra,Male,61,Kolkata,2,?248.20,?44.89,124.1,Low Value,,,,
CUST0739,Anjali Khan,Male,29,Hyderabad,3,?447.38,?79.07,149.1266667,Low Value,,,,
CUST0573,Aditya Khan,Female,24,Pune,3,?789.00,?116.31,263,Medium Value,,,,
CUST0845,Sahil Das,Male,39,Bengaluru,2,"?1,806.74",?312.66,903.37,High Value,,,,
CUST0928,Anjali Das,Male,24,Kolkata,2,?860.72,?141.49,430.36,Medium Value,,,,
CUST0250,Neha Nair,Male,48,Mumbai,2,?306.65,?52.35,153.325,Low Value,,,,
CUST0621,Nikhil Nair,Female,56,Kolkata,2,?265.65,?27.78,132.825,Low Value,,,,
CUST0412,Rohan Singh,Male,28,Chennai,4,?349.74,?61.41,87.435,Low Value,,,,
CUST0568,Arjun Kapoor,Female,49,Bengaluru,2,?773.70,?85.26,386.85,Medium Value,,,,
CUST0339,Amit Nair,Female,50,Chennai,2,?158.82,?20.68,79.41,Low Value,,,,
CUST0969,Kavya Malhotra,Male,31,Jaipur,2,"?1,430.10",?265.28,715.05,High Value,,,,
CUST0688,Pooja Patel,Male,27,Jaipur,2,?332.79,?51.21,166.395,Low Value,,,,
CUST0861,Kavya Nair,Female,43,Kolkata,4,?996.48,?170.29,249.12,Medium Value,,,,
CUST0680,Aditya Patel,Male,49,Lucknow,3,"?1,862.96",?322.50,620.9866667,High Value,,,,
CUST0908,Isha Nair,Female,43,Bengaluru,2,?239.92,?21.92,119.96,Low Value,,,,
CUST0996,Riya Joshi,Female,40,Hyderabad,5,"?2,999.18",?322.59,599.836,High Value,,,,
CUST0521,Pooja Mehta,Male,52,Ahmedabad,4,"?2,773.96",?542.11,693.49,High Value,,,,
CUST0365,Meera Joshi,Male,25,Ahmedabad,3,"?1,300.10",?179.65,433.3666667,High Value,,,,
CUST0006,Kavya Gupta,Female,55,Hyderabad,1,?388.98,?72.51,388.98,Low Value,,,,
CUST0143,Sneha Patel,Female,61,Lucknow,3,?538.08,?46.44,179.36,Medium Value,,,,
CUST0455,Rohan Shah,Male,53,Chennai,1,?142.90,?17.54,142.9,Low Value,,,,
CUST0963,Aditya Reddy,Male,42,Hyderabad,2,"?1,696.87",?322.57,848.435,High Value,,,,
CUST0145,Kavya Nair,Female,22,Jaipur,2,"?2,264.40",?198.84,1132.2,High Value,,,,
CUST0287,Pooja Khan,Male,54,Jaipur,2,"?1,219.35",?154.69,609.675,High Value,,,,
CUST0838,Simran Shah,Female,37,Pune,1,?481.70,?96.00,481.7,Low Value,,,,
CUST0397,Arjun Kapoor,Female,63,Ahmedabad,2,"?1,820.80",?201.39,910.4,High Value,,,,
CUST0563,Anjali Iyer,Male,54,Kolkata,1,?325.29,?79.64,325.29,Low Value,,,,
CUST0541,Riya Joshi,Male,64,Chennai,3,"?2,477.81",?288.46,825.9366667,High Value,,,,
CUST0831,Arjun Nair,Female,50,Mumbai,1,"?1,043.28",?240.36,1043.28,High Value,,,,
CUST0109,Priya Gupta,Female,57,Pune,3,"?1,770.32",?270.96,590.1066667,High Value,,,,
CUST0298,Anjali Kapoor,Male,61,Pune,4,"?1,829.18",?335.41,457.295,High Value,,,,
CUST0186,Meera Sharma,Female,65,Chennai,2,"?1,567.88",?301.59,783.94,High Value,,,,
CUST0812,Aditya Sharma,Female,39,Bengaluru,2,"?1,786.29",?192.07,893.145,High Value,,,,
CUST0561,Priya Verma,Female,19,Bengaluru,1,?904.50,?196.98,904.5,Medium Value,,,,
CUST0710,Sneha Joshi,Female,55,Ahmedabad,1,?205.51,?47.35,205.51,Low Value,,,,
CUST0988,Isha Patel,Female,60,Pune,1,"?1,327.40",?197.01,1327.4,High Value,,,,
CUST0375,Manish Das,Female,58,Delhi,1,"?1,909.18",?287.76,1909.18,High Value,,,,
CUST0641,Simran Malhotra,Male,46,Pune,2,"?1,095.80",?183.99,547.9,High Value,,,,
CUST0872,Sahil Shah,Male,25,Chennai,2,?947.94,?183.81,473.97,Medium Value,,,,
CUST0495,Rohan Verma,Female,51,Ahmedabad,2,?165.51,?16.20,82.755,Low Value,,,,
CUST0952,Sahil Malhotra,Female,18,Chennai,1,?124.18,?24.41,124.18,Low Value,,,,
CUST0765,Rohan Verma,Male,62,Lucknow,2,"?2,448.70",?484.94,1224.35,High Value,,,,
CUST0244,Arjun Malhotra,Male,34,Ahmedabad,2,?259.53,?37.87,129.765,Low Value,,,,
CUST0253,Kavya Patel,Male,20,Mumbai,2,?863.53,?119.24,431.765,Medium Value,,,,
CUST0837,Meera Mehta,Male,18,Jaipur,2,?251.35,?28.91,125.675,Low Value,,,,
CUST0467,Meera Das,Male,33,Mumbai,4,"?1,946.87",?336.51,486.7175,High Value,,,,
CUST0104,Sahil Iyer,Female,47,Ahmedabad,1,"?1,043.68",?211.75,1043.68,High Value,,,,
CUST0078,Arjun Verma,Female,53,Kolkata,1,?73.10,?14.03,73.1,Low Value,,,,
CUST0971,Rahul Joshi,Female,20,Pune,1,?410.56,?35.10,410.56,Low Value,,,,
CUST0406,Rohan Iyer,Male,22,Hyderabad,1,?381.42,?69.06,381.42,Low Value,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
